Product_ID,Product_Name,Category,Date,Units_Sold,Price_Per_Unit,Revenue
BA_18208,Safety Gate,Baby Safety,2024-07-26,3,960.5617997167467,2881.69
BA_13936,Jeep,Battery Operated,2024-10-08,5,2493.9308666053694,12469.65
BA_36987,Bed Rail,Baby Safety,2024-09-10,2,3373.370435141154,6746.74
FU_95989,Cradle,Furniture,2024-10-17,4,1362.0738241129093,5448.3
TO_24354,Ride-on,Toys,2025-01-26,10,4952.079766419645,49520.8
FU_74974,Study Table,Furniture,2025-01-03,8,3744.967794438858,29959.74
BA_58904,Bed Rail,Baby Safety,2025-04-08,8,3540.997341146061,28327.98
BA_66779,Stroller,Baby Gear,2024-06-24,3,3981.395242968034,11944.19
FU_18365,High Chair,Furniture,2024-05-31,9,3223.0508812277494,29007.46
TO_31226,Ride-on,Toys,2025-03-16,4,4994.512057137048,19978.05
BA_54113,Car Seat,Baby Gear,2024-12-01,4,1813.0124265780532,7252.05
TO_62419,Ride-on,Toys,2024-11-25,1,4599.579156506837,4599.58
BA_94543,Safety Gate,Baby Safety,2024-12-28,4,3223.360334786815,12893.44
FU_42817,Cradle,Furniture,2024-09-01,9,2796.329662371485,25166.97
BA_27082,Stroller,Baby Gear,2024-06-29,1,4321.791281119155,4321.79
BA_89523,Bike,Battery Operated,2025-01-29,10,3384.591841671035,33845.92
BA_45000,Walker,Baby Gear,2024-08-30,5,987.0617507816805,4935.31
BA_17130,Safety Gate,Baby Safety,2024-10-13,9,4328.4436953254535,38955.99
BA_61131,Walker,Baby Gear,2024-12-17,5,2142.2250258670765,10711.13
BA_38275,Car Seat,Baby Gear,2025-03-27,7,4130.740483923162,28915.18
BA_91773,Walker,Baby Gear,2024-05-11,7,2700.5188634888423,18903.63
FU_15028,Study Table,Furniture,2024-11-16,8,4659.484563445991,37275.88
BA_21402,Walker,Baby Gear,2024-11-30,9,4336.305548359509,39026.75
FU_70845,Study Table,Furniture,2024-12-04,2,4577.0419782994795,9154.08
FU_62033,Cradle,Furniture,2025-03-18,2,1085.5198817770065,2171.04
BA_80830,Bike,Battery Operated,2025-01-17,5,4759.259821398972,23796.3
BA_75296,Stroller,Baby Gear,2025-05-05,1,1769.4802875777973,1769.48
BA_16551,Safety Gate,Baby Safety,2024-07-06,3,4094.967365010429,12284.9
BA_92613,Jeep,Battery Operated,2025-01-03,8,4686.715455532356,37493.72
BA_95712,Safety Gate,Baby Safety,2024-10-25,1,2918.4721695918383,2918.47
FU_86515,Cradle,Furniture,2025-04-03,3,765.4547653039854,2296.36
FU_68382,High Chair,Furniture,2024-11-12,7,4047.675431444952,28333.73
FU_43092,Study Table,Furniture,2025-01-02,2,3948.867583120449,7897.74
BA_77697,Safety Gate,Baby Safety,2025-02-11,5,3272.5333717789335,16362.67
FU_91429,High Chair,Furniture,2025-04-03,6,652.6198246637701,3915.72
TO_25563,Scooter,Toys,2024-08-18,4,2030.1483597606145,8120.59
FU_34790,High Chair,Furniture,2024-07-14,9,697.8098936312126,6280.29
BA_83613,Jeep,Battery Operated,2024-05-12,10,1559.8337590146239,15598.34
BA_18260,Safety Gate,Baby Safety,2025-03-07,2,2234.2077286279846,4468.42
BA_38326,Walker,Baby Gear,2024-06-14,5,1911.5094193313703,9557.55
BA_92314,Car,Battery Operated,2024-10-04,2,2937.975765073267,5875.95
BA_40347,Bike,Battery Operated,2024-06-10,3,637.1772033076642,1911.53
BA_54909,Walker,Baby Gear,2025-05-01,1,3442.3084099997736,3442.31
BA_95847,Walker,Baby Gear,2025-03-16,1,1855.3174095258553,1855.32
BA_77853,Bed Rail,Baby Safety,2024-07-22,9,1913.7647594350053,17223.88
FU_80301,Study Table,Furniture,2025-03-23,8,911.68451445119,7293.48
BA_15462,Car Seat,Baby Gear,2025-02-21,6,2760.127236501007,16560.76
BA_79374,Bed Rail,Baby Safety,2025-05-06,8,4116.161343145979,32929.29
BA_96879,Car,Battery Operated,2024-12-16,3,3473.5792905850703,10420.74
BA_91955,Jeep,Battery Operated,2024-07-20,9,1156.7680895205808,10410.91
BA_17231,Car Seat,Baby Gear,2024-09-22,8,4546.37388981531,36370.99
BA_30977,Bed Rail,Baby Safety,2024-10-07,2,4059.3758179824904,8118.75
TO_81545,Scooter,Toys,2025-04-08,4,4539.058716117543,18156.23
TO_11527,Scooter,Toys,2024-05-12,6,4477.6308138186805,26865.78
TO_41663,Scooter,Toys,2024-06-09,9,2347.8688902867407,21130.82
BA_94770,Car Seat,Baby Gear,2024-09-10,7,1018.8359306214896,7131.85
FU_89334,Study Table,Furniture,2025-03-21,3,2594.210411338289,7782.63
BA_61854,Car,Battery Operated,2024-06-04,3,1719.0798044535788,5157.24
TO_96712,Scooter,Toys,2025-03-25,10,1119.625714797797,11196.26
BA_95179,Car Seat,Baby Gear,2025-02-11,7,4309.383823744095,30165.69
BA_64145,Car Seat,Baby Gear,2025-04-26,1,3445.288220212186,3445.29
TO_53106,Scooter,Toys,2024-08-24,7,4098.456665085861,28689.2
TO_72778,Scooter,Toys,2024-10-05,7,3137.2823015825657,21960.98
TO_81756,Scooter,Toys,2025-01-30,9,2295.2838947515856,20657.56
BA_42904,Walker,Baby Gear,2024-09-06,7,3453.315021006465,24173.21
FU_23750,High Chair,Furniture,2024-08-30,6,684.3822405909741,4106.29
TO_18241,Ride-on,Toys,2024-08-14,8,1111.452107793085,8891.62
BA_35743,Car,Battery Operated,2024-08-18,7,761.8160607169683,5332.71
BA_90439,Car Seat,Baby Gear,2025-02-07,2,4049.145776709204,8098.29
FU_90542,Study Table,Furniture,2024-12-22,1,2656.8015450662924,2656.8
BA_32655,Walker,Baby Gear,2024-07-27,10,1211.3072179586588,12113.07
FU_61950,Study Table,Furniture,2024-12-26,8,2111.511454113115,16892.09
TO_32112,Ride-on,Toys,2025-02-22,5,2839.47677616177,14197.38
BA_64140,Jeep,Battery Operated,2024-09-29,7,742.6333805992314,5198.43
BA_77918,Stroller,Baby Gear,2025-04-20,4,4099.102296586305,16396.41
TO_68785,Scooter,Toys,2025-03-08,10,917.3090517126429,9173.09
TO_90823,Scooter,Toys,2024-11-17,3,3722.0506897619994,11166.15
BA_37817,Bed Rail,Baby Safety,2024-07-24,9,2136.593168863961,19229.34
TO_95017,Ride-on,Toys,2024-11-23,5,3605.2681866506123,18026.34
BA_84879,Bed Rail,Baby Safety,2025-04-15,1,2468.6678540157345,2468.67
BA_23903,Bike,Battery Operated,2024-08-06,10,2290.806794920565,22908.07
BA_42757,Bed Rail,Baby Safety,2024-08-23,3,2909.736258790846,8729.21
BA_90286,Car,Battery Operated,2025-02-14,6,4046.869818948385,24281.22
BA_81582,Walker,Baby Gear,2024-12-14,5,1460.2886462115266,7301.44
TO_24073,Ride-on,Toys,2024-06-16,1,4544.681020304912,4544.68
BA_65350,Bike,Battery Operated,2024-05-22,10,4495.907262069688,44959.07
BA_68660,Safety Gate,Baby Safety,2024-08-25,5,4641.46164036457,23207.31
BA_51776,Bed Rail,Baby Safety,2025-01-02,4,1529.609086311727,6118.44
BA_96655,Car,Battery Operated,2024-09-10,10,3203.4867013672574,32034.87
FU_34002,Cradle,Furniture,2024-06-13,4,2780.2064492464215,11120.83
TO_27888,Scooter,Toys,2024-12-20,7,3545.382447946474,24817.68
BA_11545,Bike,Battery Operated,2024-09-05,10,4641.461455412377,46414.61
BA_29517,Safety Gate,Baby Safety,2025-03-21,4,3384.8673023090055,13539.47
TO_44154,Ride-on,Toys,2025-02-23,3,4311.81742765126,12935.45
BA_93630,Jeep,Battery Operated,2024-12-20,2,4172.595500493833,8345.19
BA_78371,Safety Gate,Baby Safety,2024-06-29,3,2398.198090024167,7194.59
BA_36883,Safety Gate,Baby Safety,2024-11-06,3,1735.7311311080077,5207.19
TO_57063,Ride-on,Toys,2024-08-23,6,4712.0973933192345,28272.58
BA_69499,Bed Rail,Baby Safety,2024-06-29,2,4626.093243616544,9252.19
FU_95795,Cradle,Furniture,2025-01-23,2,4688.9897298624255,9377.98
FU_82480,High Chair,Furniture,2024-06-01,10,2954.67398251407,29546.74
FU_63230,Cradle,Furniture,2024-08-09,8,3648.834743150991,29190.68
BA_73600,Jeep,Battery Operated,2025-04-17,6,2271.1371662282754,13626.82
BA_44110,Walker,Baby Gear,2024-05-09,6,3018.8478672970255,18113.09
TO_12056,Ride-on,Toys,2024-05-14,5,2288.1532500562,11440.77
BA_26387,Car Seat,Baby Gear,2024-10-04,7,4475.674698751065,31329.72
BA_99463,Bed Rail,Baby Safety,2024-08-05,2,4604.013724980577,9208.03
TO_96705,Ride-on,Toys,2024-05-09,4,1465.3060589437932,5861.22
TO_58207,Ride-on,Toys,2024-12-27,6,520.4105611730748,3122.46
TO_95434,Scooter,Toys,2025-04-18,10,753.4834230375194,7534.83
TO_73422,Ride-on,Toys,2024-05-18,2,958.7204497391785,1917.44
BA_23490,Safety Gate,Baby Safety,2024-12-31,5,576.9538787473489,2884.77
BA_60960,Walker,Baby Gear,2024-11-18,2,1503.3730256618426,3006.75
BA_44250,Bed Rail,Baby Safety,2024-12-01,2,1009.562433818623,2019.12
FU_18195,High Chair,Furniture,2025-02-12,8,2858.3117388297696,22866.49
FU_55561,High Chair,Furniture,2024-06-08,6,1795.6749954911338,10774.05
FU_54727,High Chair,Furniture,2024-12-08,8,2832.790262383779,22662.32
FU_70768,Study Table,Furniture,2024-10-11,9,3540.7935432089525,31867.14
BA_39485,Safety Gate,Baby Safety,2024-12-14,7,753.2373949079763,5272.66
BA_82481,Bed Rail,Baby Safety,2024-06-23,3,4022.276185305403,12066.83
BA_40221,Jeep,Battery Operated,2024-07-07,7,3893.379561967263,27253.66
BA_19060,Car Seat,Baby Gear,2025-04-10,7,884.5784211954483,6192.05
BA_27891,Safety Gate,Baby Safety,2025-02-27,7,1215.9846912446685,8511.89
TO_92979,Scooter,Toys,2024-09-02,1,1501.1158890730194,1501.12
BA_69254,Car,Battery Operated,2024-07-03,2,1221.5008088405839,2443.0
TO_58970,Ride-on,Toys,2024-10-25,1,3578.6253647146427,3578.63
BA_42763,Stroller,Baby Gear,2024-07-28,9,2805.1310465517145,25246.18
TO_29528,Ride-on,Toys,2024-12-07,3,3938.959339910855,11816.88
BA_19626,Car,Battery Operated,2025-04-08,10,4104.634976999538,41046.35
BA_45183,Bed Rail,Baby Safety,2024-07-15,2,3361.155108769445,6722.31
BA_24454,Safety Gate,Baby Safety,2024-10-22,3,1464.7464939353997,4394.24
FU_90352,Study Table,Furniture,2024-12-22,2,4157.936336711684,8315.87
TO_80827,Scooter,Toys,2025-04-29,2,1214.720391805718,2429.44
BA_63231,Jeep,Battery Operated,2025-03-27,1,2345.9648701233928,2345.96
BA_90178,Car Seat,Baby Gear,2024-06-24,1,1470.8732124059907,1470.87
FU_51020,Cradle,Furniture,2024-10-31,9,780.2263594712028,7022.04
BA_26125,Safety Gate,Baby Safety,2024-06-06,3,2954.8533917771733,8864.56
FU_29574,High Chair,Furniture,2024-07-16,4,2830.153856131804,11320.62
BA_12488,Walker,Baby Gear,2024-05-23,3,2226.2147443696485,6678.64
BA_39384,Walker,Baby Gear,2024-07-27,6,1107.2191332010784,6643.31
BA_74258,Walker,Baby Gear,2025-05-07,8,3916.184288603741,31329.47
BA_57227,Safety Gate,Baby Safety,2024-09-12,1,2974.1831886147247,2974.18
TO_96671,Scooter,Toys,2024-06-27,2,1769.660374549987,3539.32
TO_51513,Scooter,Toys,2024-08-02,2,2987.423882893274,5974.85
FU_72486,Cradle,Furniture,2025-01-26,7,4086.371207693131,28604.6
BA_31681,Bed Rail,Baby Safety,2024-09-16,9,3062.614598897183,27563.53
BA_15157,Bed Rail,Baby Safety,2025-04-14,8,2650.82663294703,21206.61
BA_93922,Walker,Baby Gear,2024-11-12,7,716.7218990922838,5017.05
BA_99803,Jeep,Battery Operated,2024-08-17,1,3206.451355277125,3206.45
TO_40846,Ride-on,Toys,2025-04-16,8,4709.704995708359,37677.64
BA_65850,Safety Gate,Baby Safety,2025-03-12,4,3978.3533297969852,15913.41
FU_23174,Cradle,Furniture,2024-07-02,3,3907.6762880800525,11723.03
BA_22055,Jeep,Battery Operated,2025-02-12,4,4214.835725023058,16859.34
BA_66411,Jeep,Battery Operated,2025-02-28,3,1471.7618193694684,4415.29
BA_15769,Safety Gate,Baby Safety,2024-06-20,7,2804.086875297281,19628.61
BA_26164,Stroller,Baby Gear,2024-06-05,6,3494.9121553972036,20969.47
TO_98535,Ride-on,Toys,2025-03-09,6,2571.619710995333,15429.72
BA_96782,Bike,Battery Operated,2024-09-10,1,4401.68061174096,4401.68
FU_72488,High Chair,Furniture,2024-11-12,2,3850.381352400726,7700.76
BA_62583,Car Seat,Baby Gear,2025-01-31,8,2914.9086174507675,23319.27
BA_24357,Car,Battery Operated,2025-04-30,8,1510.7470976747377,12085.98
FU_72068,Study Table,Furniture,2024-05-31,6,2522.119070052123,15132.71
BA_82054,Car,Battery Operated,2024-07-03,7,1243.498183030849,8704.49
TO_84794,Scooter,Toys,2024-09-28,8,4717.503223905563,37740.03
BA_33814,Stroller,Baby Gear,2024-07-04,10,3887.207582930336,38872.08
BA_22581,Bed Rail,Baby Safety,2024-06-21,9,3828.637618653162,34457.74
TO_55905,Ride-on,Toys,2025-02-04,8,4391.497868489485,35131.98
TO_53441,Scooter,Toys,2025-02-24,5,2831.986247410217,14159.93
TO_95709,Ride-on,Toys,2024-05-30,3,2006.5498029703456,6019.65
BA_90668,Walker,Baby Gear,2024-12-03,2,1200.7137794883843,2401.43
BA_68972,Bed Rail,Baby Safety,2024-07-30,2,3802.997257325853,7605.99
FU_59049,High Chair,Furniture,2024-05-31,1,3656.056210261253,3656.06
BA_85877,Bed Rail,Baby Safety,2024-06-03,10,1524.782756003988,15247.83
BA_41377,Bed Rail,Baby Safety,2025-01-12,9,4100.768022059177,36906.91
TO_62000,Scooter,Toys,2024-07-09,4,1368.6273287299196,5474.51
BA_64846,Car Seat,Baby Gear,2024-06-24,3,1454.8786372007921,4364.64
TO_22976,Scooter,Toys,2024-05-24,9,3808.966715076842,34280.7
TO_53113,Scooter,Toys,2024-09-08,5,3618.2123205602115,18091.06
BA_28348,Walker,Baby Gear,2024-10-26,1,4775.967793832806,4775.97
TO_57052,Scooter,Toys,2025-04-22,6,2628.4472119464017,15770.68
BA_87379,Stroller,Baby Gear,2024-05-16,10,1552.1129557287938,15521.13
FU_14435,Cradle,Furniture,2024-06-03,7,4683.436461311944,32784.06
BA_94716,Car,Battery Operated,2024-08-04,3,4138.079528942038,12414.24
BA_41936,Car,Battery Operated,2024-08-24,1,2068.1378859297947,2068.14
BA_62783,Car,Battery Operated,2024-07-26,5,576.1397743821808,2880.7
BA_74297,Jeep,Battery Operated,2024-08-15,9,820.3065986024855,7382.76
BA_98382,Jeep,Battery Operated,2024-11-16,10,4885.630167210076,48856.3
TO_97800,Scooter,Toys,2024-07-18,9,2919.369750036074,26274.33
FU_17412,Study Table,Furniture,2024-10-30,1,3203.575268599674,3203.58
BA_65834,Bed Rail,Baby Safety,2024-08-29,9,4049.8431571340316,36448.59
FU_58256,Study Table,Furniture,2024-07-24,9,1935.1926599410506,17416.73
BA_56968,Jeep,Battery Operated,2024-07-10,3,1189.5584068959874,3568.68
FU_54769,Cradle,Furniture,2025-04-30,1,2950.558624939513,2950.56
FU_18312,Cradle,Furniture,2024-12-15,4,4633.126864289859,18532.51
BA_86982,Car Seat,Baby Gear,2024-07-06,8,2169.7520553498,17358.02
BA_53956,Car,Battery Operated,2025-02-24,9,889.8165970872523,8008.35
BA_78516,Jeep,Battery Operated,2025-01-31,2,1034.6815011541785,2069.36
TO_40881,Scooter,Toys,2024-06-05,1,1184.06149354195,1184.06
BA_31001,Bike,Battery Operated,2024-06-04,3,3722.3812960108653,11167.14
BA_58764,Safety Gate,Baby Safety,2024-08-15,10,4456.744782286954,44567.45
BA_94669,Bed Rail,Baby Safety,2025-04-30,9,1562.45308890099,14062.08
BA_91220,Safety Gate,Baby Safety,2024-10-20,6,4117.206614500645,24703.24
BA_32427,Safety Gate,Baby Safety,2024-06-06,1,1201.0465797906202,1201.05
TO_85764,Scooter,Toys,2024-11-16,10,3671.660532901465,36716.61
BA_56528,Bed Rail,Baby Safety,2024-09-21,7,4426.892786229282,30988.25
BA_85410,Safety Gate,Baby Safety,2024-12-05,6,2104.6847285464783,12628.11
BA_28298,Bike,Battery Operated,2024-11-06,6,4071.6653412066044,24429.99
BA_87353,Jeep,Battery Operated,2024-09-06,9,2417.261748198128,21755.36
FU_46878,Cradle,Furniture,2024-05-26,9,4695.029435673424,42255.26
BA_68865,Car,Battery Operated,2024-12-08,6,3689.059869366096,22134.36
FU_38788,High Chair,Furniture,2024-11-03,3,876.9293264129801,2630.79
FU_73353,Cradle,Furniture,2025-04-20,6,938.5955451969846,5631.57
FU_42763,Cradle,Furniture,2024-09-18,5,3769.708153593832,18848.54
BA_90765,Bed Rail,Baby Safety,2024-07-03,2,1082.2648856079381,2164.53
FU_66744,High Chair,Furniture,2024-12-06,2,1137.5826250442822,2275.17
FU_33213,High Chair,Furniture,2024-12-09,10,1376.2419766631247,13762.42
FU_20096,Cradle,Furniture,2024-09-06,5,3881.7370266779226,19408.69
BA_31096,Bed Rail,Baby Safety,2024-09-15,7,606.1579761134567,4243.11
FU_72662,Study Table,Furniture,2025-04-07,8,1827.2123967764062,14617.7
FU_56441,Study Table,Furniture,2025-02-09,8,4339.628014293986,34717.02
BA_72027,Walker,Baby Gear,2024-07-30,2,4187.234693834203,8374.47
BA_56649,Bike,Battery Operated,2024-09-06,3,3558.8567589312897,10676.57
BA_38559,Walker,Baby Gear,2024-05-26,7,1087.9207856981077,7615.45
FU_47765,Cradle,Furniture,2024-10-20,6,2771.118091811866,16626.71
BA_38936,Car,Battery Operated,2024-05-21,10,3299.6748989419,32996.75
BA_13103,Jeep,Battery Operated,2025-01-08,6,3641.634480606141,21849.81
BA_93059,Bike,Battery Operated,2025-01-27,7,1603.331276868841,11223.32
BA_33574,Car,Battery Operated,2024-11-25,8,2934.200458531834,23473.6
TO_54461,Scooter,Toys,2024-08-05,9,2988.7899861498395,26899.11
BA_55144,Walker,Baby Gear,2025-01-19,9,571.5447264257677,5143.9
FU_87605,Cradle,Furniture,2025-05-04,1,2506.641562357449,2506.64
BA_76035,Walker,Baby Gear,2024-12-09,4,2759.523190189848,11038.09
FU_39460,High Chair,Furniture,2024-11-05,5,1320.7721985632647,6603.86
TO_19315,Ride-on,Toys,2024-11-21,3,658.606747553829,1975.82
BA_52631,Bike,Battery Operated,2025-02-26,5,706.2875815844992,3531.44
BA_25393,Stroller,Baby Gear,2024-05-17,7,3441.295490287853,24089.07
FU_22526,High Chair,Furniture,2024-05-08,6,1792.5056075173343,10755.03
BA_85428,Bed Rail,Baby Safety,2025-03-12,6,2188.5882831576446,13131.53
BA_87108,Walker,Baby Gear,2024-06-25,2,1508.4681311396334,3016.94
BA_96384,Bike,Battery Operated,2025-01-02,2,1097.554347022035,2195.11
BA_74153,Stroller,Baby Gear,2025-03-11,10,2413.6710256128154,24136.71
FU_59671,High Chair,Furniture,2024-11-07,7,2599.183398073143,18194.28
BA_65114,Bike,Battery Operated,2024-07-31,9,3890.1002677465394,35010.9
BA_46305,Car Seat,Baby Gear,2025-03-28,10,4288.334274934212,42883.34
BA_26595,Bike,Battery Operated,2025-04-18,4,645.9382318094963,2583.75
TO_55744,Ride-on,Toys,2024-08-07,10,3412.7740848171525,34127.74
TO_21346,Ride-on,Toys,2025-02-26,1,2934.2412929279435,2934.24
BA_19322,Stroller,Baby Gear,2024-05-16,7,4913.055849474817,34391.39
TO_15932,Scooter,Toys,2024-06-07,4,4631.552900631689,18526.21
BA_61523,Walker,Baby Gear,2024-12-14,1,1051.0493159024743,1051.05
BA_49859,Safety Gate,Baby Safety,2024-09-15,2,4672.10393380251,9344.21
BA_20486,Stroller,Baby Gear,2025-04-24,2,4483.049828542498,8966.1
BA_97169,Car,Battery Operated,2024-07-26,6,2000.5880742536472,12003.53
TO_55229,Ride-on,Toys,2024-11-06,3,3747.0483176446783,11241.14
BA_84200,Car,Battery Operated,2024-09-01,2,780.9695394355301,1561.94
BA_70310,Car,Battery Operated,2024-11-19,8,3899.8811144605024,31199.05
TO_38940,Scooter,Toys,2024-12-13,5,4285.886896594995,21429.43
FU_50809,Study Table,Furniture,2024-10-24,1,3429.2577355586554,3429.26
TO_13900,Ride-on,Toys,2024-09-12,9,1319.623860008051,11876.61
FU_49871,High Chair,Furniture,2024-07-28,6,1905.4400777724557,11432.64
BA_40058,Car,Battery Operated,2024-12-24,7,2220.103708448153,15540.73
BA_59340,Bed Rail,Baby Safety,2024-09-24,3,1147.081200422474,3441.24
BA_56488,Car,Battery Operated,2025-04-10,9,4454.344167160656,40089.1
BA_86997,Bed Rail,Baby Safety,2025-04-01,10,948.0147524089127,9480.15
BA_45968,Jeep,Battery Operated,2025-02-08,8,1404.0464012994107,11232.37
BA_33360,Car Seat,Baby Gear,2024-05-16,9,3679.521643090218,33115.69
TO_93670,Ride-on,Toys,2025-03-26,8,781.3431309535106,6250.75
BA_39981,Car Seat,Baby Gear,2025-03-11,1,3160.173848621174,3160.17
BA_65373,Safety Gate,Baby Safety,2024-05-09,1,1307.5766100708645,1307.58
BA_70931,Bed Rail,Baby Safety,2024-05-12,7,1599.412342519409,11195.89
BA_68803,Car,Battery Operated,2024-12-09,3,4639.603233235074,13918.81
FU_72791,Cradle,Furniture,2024-06-11,10,3267.1612194700538,32671.61
BA_87525,Walker,Baby Gear,2024-08-09,7,3357.631374006192,23503.42
FU_45924,Cradle,Furniture,2024-05-16,10,4244.663862815449,42446.64
BA_54764,Car,Battery Operated,2025-03-08,4,2603.481784242578,10413.93
BA_56623,Car,Battery Operated,2024-11-23,10,1870.711702466099,18707.12
BA_61676,Bike,Battery Operated,2025-01-05,10,1494.2334525697388,14942.33
TO_88141,Ride-on,Toys,2025-01-20,4,3849.2538412270555,15397.02
FU_79089,Study Table,Furniture,2024-06-05,1,2055.9899078906205,2055.99
BA_75131,Bed Rail,Baby Safety,2025-04-15,3,1366.9079792305552,4100.72
BA_89405,Stroller,Baby Gear,2024-12-29,1,883.8804719746283,883.88
BA_74270,Stroller,Baby Gear,2025-04-23,8,3996.6868793959,31973.5
BA_31117,Safety Gate,Baby Safety,2024-11-15,2,4723.814712771426,9447.63
BA_60574,Bed Rail,Baby Safety,2024-07-15,2,2028.661937949597,4057.32
BA_18178,Safety Gate,Baby Safety,2025-04-04,9,3831.115827993178,34480.04
BA_51209,Bed Rail,Baby Safety,2024-11-27,4,3279.3625733016615,13117.45
BA_70296,Bed Rail,Baby Safety,2024-08-29,7,735.2322758706048,5146.63
FU_52756,Cradle,Furniture,2024-07-23,10,4667.694329726904,46676.94
BA_51873,Walker,Baby Gear,2024-08-09,7,1686.8639958290967,11808.05
BA_78988,Safety Gate,Baby Safety,2024-06-09,10,3838.2804165819894,38382.8
BA_33710,Jeep,Battery Operated,2024-12-19,3,2658.880858641128,7976.64
BA_43812,Car Seat,Baby Gear,2024-08-10,4,3665.7934589203137,14663.17
TO_99674,Ride-on,Toys,2024-06-09,8,1885.50943881882,15084.08
BA_21999,Jeep,Battery Operated,2024-08-09,9,4288.898346345328,38600.09
BA_79362,Walker,Baby Gear,2025-01-16,4,1543.2872676121317,6173.15
BA_90291,Bed Rail,Baby Safety,2025-03-24,4,4527.676620578966,18110.71
FU_92715,Study Table,Furniture,2024-11-21,1,3581.725119969211,3581.73
TO_78291,Ride-on,Toys,2024-07-24,3,2422.4596079041994,7267.38
BA_69968,Car Seat,Baby Gear,2025-01-16,10,2508.6741930389107,25086.74
BA_99185,Safety Gate,Baby Safety,2025-04-22,10,4686.801158954545,46868.01
BA_68631,Stroller,Baby Gear,2024-05-13,6,2092.624588442717,12555.75
BA_58669,Jeep,Battery Operated,2025-03-08,3,4599.191149114702,13797.57
FU_31724,Cradle,Furniture,2025-02-02,2,2286.390657282424,4572.78
FU_93369,Study Table,Furniture,2024-05-29,10,2234.6150073836725,22346.15
BA_47070,Safety Gate,Baby Safety,2024-05-08,9,1623.2792706248545,14609.51
BA_89128,Bike,Battery Operated,2024-07-08,9,2174.9254123504816,19574.33
BA_70774,Bike,Battery Operated,2024-10-01,10,1669.736398464612,16697.36
BA_94366,Stroller,Baby Gear,2024-10-07,8,3309.3961284715515,26475.17
FU_91048,Cradle,Furniture,2024-07-06,1,501.37124387276776,501.37
